,datetime,open,high,low,close,volume,upper,lower,Change
55,2021-04-09,0.102,0.11,0.0993,0.11,5000.0,0.008,0.0027,-0.008
56,2021-04-08,0.1,0.102,0.093,0.0975,202116.0,0.002,0.007,0.0025
57,2021-04-07,0.0955,0.099,0.0882,0.099,1100.0,0.0035,0.0073,-0.0035
58,2021-04-06,0.1,0.1,0.0865,0.1,1000.0,0.0,0.0135,0.0
59,2021-04-05,0.09,0.094,0.0845,0.094,851000.0,0.004,0.0055,-0.004
60,2021-04-01,0.0847,0.094,0.0817,0.082,74600.0,0.0093,0.003,0.0027
61,2021-03-31,0.1,0.1,0.0827,0.08625,0.0,0.0,0.0173,0.0138
62,2021-03-30,0.082,0.1,0.082,0.0994,0.0,0.018,0.0,-0.0174
63,2021-03-29,0.1,0.1,0.09,0.095,3009.0,0.0,0.01,0.005
64,2021-03-26,0.099,0.1,0.0825,0.1,135649.0,0.001,0.0165,-0.001
65,2021-03-25,0.0834,0.095,0.0825,0.0825,112237.0,0.0116,0.0009,0.0009
66,2021-03-24,0.1,0.1,0.0834,0.09,4713.0,0.0,0.0166,0.01
67,2021-03-23,0.1,0.1,0.09,0.09,0.0,0.0,0.01,0.01
68,2021-03-22,0.1067,0.1067,0.089,0.1,3700.0,0.0,0.0177,0.0067
69,2021-03-19,0.09,0.102,0.09,0.1,27500.0,0.012,0.0,-0.01
70,2021-03-18,0.1024,0.105,0.0911,0.0911,79338.0,0.0026,0.0113,0.0113
71,2021-03-17,0.1068,0.1068,0.09,0.101,108200.0,0.0,0.0168,0.0058
72,2021-03-16,0.1068,0.1068,0.095,0.105,3230.0,0.0,0.0118,0.0018
73,2021-03-15,0.105,0.105,0.09,0.091,61079.0,0.0,0.015,0.014
74,2021-03-12,0.1058,0.1058,0.089,0.105,55670.0,0.0,0.0168,0.0008
75,2021-03-11,0.105,0.1074,0.0899,0.098,1000.0,0.0024,0.0151,0.007
76,2021-03-10,0.1,0.1009,0.0868,0.1009,5383.0,0.0009,0.0132,-0.0009
77,2021-03-09,0.0817,0.0995,0.0817,0.098,50000.0,0.0178,0.0,-0.0163
78,2021-03-08,0.088,0.088,0.0807,0.0807,35000.0,0.0,0.0073,0.0073
79,2021-03-05,0.0951,0.0951,0.0805,0.088,2701.0,0.0,0.0146,0.0071
80,2021-03-04,0.09,0.0944,0.0826,0.0895,277050.0,0.0044,0.0074,0.0005
81,2021-03-03,0.0936,0.0936,0.085,0.09,132831.0,0.0,0.0086,0.0036
82,2021-03-02,0.1089,0.1089,0.0891,0.0901,273954.0,0.0,0.0198,0.0188
83,2021-03-01,0.1077,0.1077,0.0894,0.0945,3883.0,0.0,0.0183,0.0132
84,2021-02-26,0.087,0.0968,0.087,0.0968,72479.0,0.0098,0.0,-0.0098
85,2021-02-25,0.1012,0.1012,0.083,0.088,127155.0,0.0,0.0182,0.0132
86,2021-02-24,0.1034,0.1037,0.092,0.1034,404978.0,0.0003,0.0114,0.0
87,2021-02-23,0.09,0.0965,0.0867,0.09,380181.0,0.0065,0.0033,0.0
88,2021-02-22,0.1,0.1148,0.094,0.094,258948.0,0.0148,0.006,0.006
89,2021-02-19,0.119,0.119,0.098,0.1059,463232.0,0.0,0.021,0.0131
90,2021-02-19,0.119,0.119,0.098,0.1059,417634.0,0.0,0.021,0.0131
91,2021-02-18,0.11,0.11385,0.1,0.103,172697.0,0.0039,0.01,0.007
92,2021-02-17,0.13,0.13,0.11,0.1124,121570.0,0.0,0.02,0.0176
93,2021-02-16,0.114,0.13,0.114,0.12,288305.0,0.016,0.0,-0.006
94,2021-02-12,0.1186,0.12,0.10465,0.1131,402652.0,0.0014,0.0139,0.0055
95,2021-02-11,0.104,0.119,0.096,0.1,345735.0,0.015,0.008,0.004
96,2021-02-10,0.102,0.11,0.092,0.1,439948.0,0.008,0.01,0.002
97,2021-02-09,0.114,0.114,0.101,0.105,618830.0,0.0,0.013,0.009
98,2021-02-08,0.1165,0.12,0.101,0.113,384544.0,0.0035,0.0155,0.0035
99,2021-02-05,0.0945,0.13,0.09,0.11,2791004.0,0.0355,0.0045,-0.0155
