,datetime,open,high,low,close,volume,upper,lower,Change
44,2021-04-26,0.47765,0.53,0.4753,0.52,11585.0,0.0524,0.0024,-0.0424
45,2021-04-23,0.53,0.53,0.52,0.525,12880.0,0.0,0.01,0.005
46,2021-04-22,0.4845,0.5811,0.4845,0.51995,2200.0,0.0966,0.0,-0.0355
47,2021-04-21,0.5823,0.5823,0.51,0.51,4470.0,0.0,0.0723,0.0723
48,2021-04-20,0.558,0.558,0.53,0.55,35408.0,0.0,0.028,0.008
49,2021-04-19,0.6012,0.6012,0.54,0.55,2540.0,0.0,0.0612,0.0512
50,2021-04-16,0.605,0.605,0.54,0.55326,19036.0,0.0,0.065,0.0517
51,2021-04-15,0.605,0.605,0.54,0.54,28887.0,0.0,0.065,0.065
52,2021-04-14,0.53,0.585,0.52,0.58,20634.0,0.055,0.01,-0.05
53,2021-04-13,0.6037,0.6037,0.56,0.5795,32939.0,0.0,0.0437,0.0242
54,2021-04-12,0.5795,0.58,0.56,0.5731,7354.0,0.0005,0.0195,0.0064
55,2021-04-09,0.52,0.5795,0.52,0.56,15000.0,0.0595,0.0,-0.04
56,2021-04-08,0.51,0.545,0.51,0.54,250.0,0.035,0.0,-0.03
57,2021-04-07,0.525,0.525,0.51,0.518,2320.0,0.0,0.015,0.007
58,2021-04-06,0.518,0.5267,0.51,0.51875,509679.0,0.0087,0.008,-0.0008
59,2021-04-05,0.535,0.535,0.518,0.53,2199000.0,0.0,0.017,0.005
60,2021-04-01,0.5215,0.549,0.5215,0.535,498000.0,0.0275,0.0,-0.0135
61,2021-03-31,0.52,0.5489,0.52,0.525,0.0,0.0289,0.0,-0.005
62,2021-03-30,0.54,0.5468,0.48,0.51,42645.0,0.0068,0.06,0.03
63,2021-03-29,0.52,0.54,0.5,0.525,17970.0,0.02,0.02,-0.005
64,2021-03-26,0.5431,0.5431,0.5,0.52,10636308.0,0.0,0.0431,0.0231
65,2021-03-25,0.52,0.525,0.5,0.5003,15405.0,0.005,0.02,0.0197
66,2021-03-24,0.5949,0.5949,0.53,0.53,35430.0,0.0,0.0649,0.0649
67,2021-03-23,0.625,0.625,0.58,0.58,29920.0,0.0,0.045,0.045
68,2021-03-22,0.6422,0.6422,0.577,0.6095,10655.0,0.0,0.0652,0.0327
69,2021-03-19,0.62495,0.6422,0.5561,0.635,1089.0,0.0172,0.0688,-0.0101
70,2021-03-18,0.6166,0.6422,0.58,0.6099,450.0,0.0256,0.0366,0.0067
71,2021-03-17,0.6422,0.6422,0.5925,0.5925,14647.0,0.0,0.0497,0.0497
72,2021-03-16,0.59,0.63,0.58,0.63,28939.0,0.04,0.01,-0.04
73,2021-03-15,0.588,0.59,0.55,0.579,24585.0,0.002,0.038,0.009
74,2021-03-12,0.51502,0.57,0.51,0.5358,17509.0,0.055,0.005,-0.0208
75,2021-03-11,0.555,0.555,0.48,0.50755,45872.0,0.0,0.075,0.0475
76,2021-03-10,0.58,0.58,0.4777,0.555,65351.0,0.0,0.1023,0.025
77,2021-03-09,0.521,0.55,0.491,0.529,51500.0,0.029,0.03,-0.008
78,2021-03-08,0.55,0.55,0.48,0.4809,20778.0,0.0,0.07,0.0691
79,2021-03-05,0.51,0.51,0.4875,0.4999,27128.0,0.0,0.0225,0.0101
80,2021-03-04,0.4934,0.5484,0.4934,0.5,68746.0,0.055,0.0,-0.0066
81,2021-03-03,0.556,0.59,0.4931,0.5,58235.0,0.034,0.0629,0.056
82,2021-03-02,0.58,0.58,0.54,0.5449,34568.0,0.0,0.04,0.0351
83,2021-03-01,0.5055,0.585,0.5055,0.5445,6420.0,0.0795,0.0,-0.039
84,2021-02-26,0.593,0.593,0.4888,0.55,40198.0,0.0,0.1042,0.043
85,2021-02-25,0.5925,0.5925,0.57,0.58,71717.0,0.0,0.0225,0.0125
86,2021-02-24,0.526,0.58,0.526,0.57,62764.0,0.054,0.0,-0.044
87,2021-02-23,0.605,0.605,0.5101,0.57,280592.0,0.0,0.0949,0.035
88,2021-02-22,0.551,0.63,0.551,0.61,59545.0,0.079,0.0,-0.059
89,2021-02-19,0.635,0.635,0.55,0.6,259181.0,0.0,0.085,0.035
90,2021-02-19,0.635,0.635,0.55,0.6,189900.0,0.0,0.085,0.035
91,2021-02-18,0.655,0.655,0.58635,0.6175,74232.0,0.0,0.0686,0.0375
92,2021-02-17,0.68,0.68,0.6,0.65,60058.0,0.0,0.08,0.03
93,2021-02-16,0.6982,0.6982,0.601,0.67,292980.0,0.0,0.0972,0.0282
94,2021-02-12,0.695,0.695,0.62,0.655,117684.0,0.0,0.075,0.04
95,2021-02-11,0.665,0.665,0.63,0.665,187331.0,0.0,0.035,0.0
96,2021-02-10,0.602,0.69,0.602,0.69,98952.0,0.088,0.0,-0.088
97,2021-02-09,0.6475,0.6949,0.6475,0.652,46406.0,0.0474,0.0,-0.0045
98,2021-02-08,0.675,0.7,0.625,0.66,139641.0,0.025,0.05,0.015
99,2021-02-05,0.7034,0.7034,0.629,0.655,283853.0,0.0,0.0744,0.0484
